#ProfileFileVersion=5.6
#ProfilerVersion=5.6.7262
#API=HSA
#Application=/root/MIOpen/build/bin/MIOpenDriver
#ApplicationArgs=conv -n 64 -c 3 -H 230 -W 230 -k 64 -y 7 -x 7 -p 0 -q 0 -u 2 -v 2 -l 1 -j 1 -m conv -g 1 -t 1 -F 1 -V 0
#WorkingDirectory=./bin/
#OS Version=Linux version 4.13.0-32-generic (buildd@lgw01-amd64-004) (gcc version 5.4.0 20160609 (Ubuntu 5.4.0-6ubuntu1~16.04.5)) #35~16.04.1-Ubuntu SMP Thu Jan 25 10:13:43 UTC 2018 Build 4.13.0
#DisplayName=
#ListSeparator=,
Method, ExecutionOrder, ThreadID, GlobalWorkSize, WorkGroupSize, LocalMemSize, VGPRs, SGPRs, Wavefronts, VALUInsts, SALUInsts, VFetchInsts, SFetchInsts, VWriteInsts, FlatVMemInsts, FlatLDSInsts, FetchSize, WriteSize
gcnAsmConv1x1U_gfx906, 11, 69372, {    512       2      64}, {  512     1     1}, 0, 84, 91,      1024.00,     65683.00,     22386.00,      2048.00,      8195.00,        64.00,         0.00,         0.00,     47098.31,      6272.00
gcnAsmConv1x1U_gfx906, 12, 69372, {    512       2      64}, {  512     1     1}, 0, 84, 91,      1024.00,     65683.00,     22386.00,      2048.00,      8195.00,        64.00,         0.00,         0.00,     47210.88,      6272.00
gcnAsmConv1x1U_gfx906, 13, 69372, {    512       2      64}, {  512     1     1}, 0, 84, 91,      1024.00,     65683.00,     22386.00,      2048.00,      8195.00,        64.00,         0.00,         0.00,     47134.38,      6272.00
gcnAsmConv1x1U_gfx906, 14, 69372, {    512       2      64}, {  512     1     1}, 0, 84, 91,      1024.00,     65683.00,     22386.00,      2048.00,      8195.00,        64.00,         0.00,         0.00,     47042.06,      6272.22
gcnAsmConv1x1U_gfx906, 15, 69372, {    512       2      64}, {  512     1     1}, 0, 84, 91,      1024.00,     65683.00,     22386.00,      2048.00,      8195.00,        64.00,         0.00,         0.00,     47201.31,      6272.00
gcnAsmConv1x1U_gfx906, 16, 69372, {    512       2      64}, {  512     1     1}, 0, 84, 91,      1024.00,     65683.00,     22386.00,      2048.00,      8195.00,        64.00,         0.00,         0.00,     46887.62,      6272.31
gcnAsmConv1x1U_gfx906, 17, 69372, {    512       2      64}, {  512     1     1}, 0, 84, 91,      1024.00,     65683.00,     22386.00,      2048.00,      8195.00,        64.00,         0.00,         0.00,     47417.75,      6272.00
#ProfileFileVersion=5.6
#ProfilerVersion=5.6.7262
#API=HSA
#Application=/root/MIOpen/build/bin/MIOpenDriver
#ApplicationArgs=conv -n 64 -c 256 -H 14 -W 14 -k 256 -y 3 -x 3 -p 1 -q 1 -u 1 -v 1 -l 1 -j 1 -m conv -g 1 -t 1 -F 1 -V 0
#WorkingDirectory=./bin/
#OS Version=Linux version 4.13.0-32-generic (buildd@lgw01-amd64-004) (gcc version 5.4.0 20160609 (Ubuntu 5.4.0-6ubuntu1~16.04.5)) #35~16.04.1-Ubuntu SMP Thu Jan 25 10:13:43 UTC 2018 Build 4.13.0
#DisplayName=
#ListSeparator=,
Method, ExecutionOrder, ThreadID, GlobalWorkSize, WorkGroupSize, LocalMemSize, VGPRs, SGPRs, Wavefronts, VALUInsts, SALUInsts, VFetchInsts, SFetchInsts, VWriteInsts, FlatVMemInsts, FlatLDSInsts, FetchSize, WriteSize
sp3AsmConv3x3F_gfx906, 1, 69427, {  32768       1       1}, {  512     1     1}, 65536, 127, 89,       512.00,    124184.85,     13310.14,      6690.00,         1.00,       112.00,         0.00,         0.00,     50815.94,      6591.78
sp3AsmConv3x3F_gfx906, 2, 69427, {  32768       1       1}, {  512     1     1}, 65536, 127, 89,       512.00,    124265.64,     13421.20,      6690.00,         1.00,       112.00,         0.00,         0.00,     50812.44,      6594.56
sp3AsmConv3x3F_gfx906, 3, 69427, {  32768       1       1}, {  512     1     1}, 65536, 127, 89,       512.00,    124231.04,     13372.05,      6690.00,         1.00,       112.00,         0.00,         0.00,     50824.38,      6592.72
sp3AsmConv3x3F_gfx906, 4, 69427, {  32768       1       1}, {  512     1     1}, 65536, 127, 89,       512.00,    124188.59,     13312.50,      6690.00,         1.00,       112.00,         0.00,         0.00,     50821.12,      6595.16
sp3AsmConv3x3F_gfx906, 5, 69427, {  32768       1       1}, {  512     1     1}, 65536, 127, 89,       512.00,    124160.24,     13274.04,      6690.00,         1.00,       112.00,         0.00,         0.00,     50820.12,      6594.03
sp3AsmConv3x3F_gfx906, 6, 69427, {  32768       1       1}, {  512     1     1}, 65536, 127, 89,       512.00,    124299.33,     13469.88,      6690.00,         1.00,       112.00,         0.00,         0.00,     50813.44,      6593.38
sp3AsmConv3x3F_gfx906, 7, 69427, {  32768       1       1}, {  512     1     1}, 65536, 127, 89,       512.00,    124178.21,     13308.73,      6690.00,         1.00,       112.00,         0.00,         0.00,     50817.94,      6593.47
sp3AsmConv3x3F_gfx906, 8, 69427, {  32768       1       1}, {  512     1     1}, 65536, 127, 89,       512.00,    124267.31,     13421.36,      6690.00,         1.00,       112.00,         0.00,         0.00,     50819.62,      6593.69
sp3AsmConv3x3F_gfx906, 9, 69427, {  32768       1       1}, {  512     1     1}, 65536, 127, 89,       512.00,    124219.45,     13351.32,      6690.00,         1.00,       112.00,         0.00,         0.00,     50822.50,      6593.41
sp3AsmConv3x3F_gfx906, 10, 69427, {  32768       1       1}, {  512     1     1}, 65536, 127, 89,       512.00,    124191.68,     13315.71,      6690.00,         1.00,       112.00,         0.00,         0.00,     50809.38,      6594.16
#ProfileFileVersion=5.6
#ProfilerVersion=5.6.7262
#API=HSA
#Application=/root/MIOpen/build/bin/MIOpenDriver
#ApplicationArgs=conv -n 64 -c 256 -H 14 -W 14 -k 1024 -y 1 -x 1 -p 0 -q 0 -u 1 -v 1 -l 1 -j 1 -m conv -g 1 -t 1 -F 1 -V 0
#WorkingDirectory=./bin/
#OS Version=Linux version 4.13.0-32-generic (buildd@lgw01-amd64-004) (gcc version 5.4.0 20160609 (Ubuntu 5.4.0-6ubuntu1~16.04.5)) #35~16.04.1-Ubuntu SMP Thu Jan 25 10:13:43 UTC 2018 Build 4.13.0
#DisplayName=
#ListSeparator=,
Method, ExecutionOrder, ThreadID, GlobalWorkSize, WorkGroupSize, LocalMemSize, VGPRs, SGPRs, Wavefronts, VALUInsts, SALUInsts, VFetchInsts, SFetchInsts, VWriteInsts, FlatVMemInsts, FlatLDSInsts, FetchSize, WriteSize
transpose_NCHW2CNHW_opt_gfx906, 1, 69462, {  12544      64       1}, {  256     1     1}, 0, 12, 12,     12544.00,        34.00,         6.00,         0.00,         3.00,         0.00,         3.00,         0.00,      6332.25,      6295.28
Cijk_Ailk_Bljk_SB_MT256x32x8_SE_APM0_AF0EM1_AF1EM1_AMAS3_ASEM1_BL1_DTL1_EPS0_FL1_GRVW1_GSU1_ISA906_IU1_K1_KLA_LPA0_LPB0_LDL1_MGWVW1_NLCA1_NLCB1_PK0_PGR0_PLR1_RK0_SU32_SNLL0_TT8_4_USFGRO1_VAW1_VW4_WG32_8_1_WGM8_gfx906, 2, 69462, {  12544      32       1}, {  256     1     1}, 9216, 62, 98,      6272.00,      8299.00,      1080.10,       288.00,        35.00,         8.00,         0.00,         0.00,     26333.56,     25088.00
(anonymous&nbsp;namespace)::hip_fill_n<256u&comma;&nbsp;unsigned&nbsp;int*&comma;&nbsp;unsigned&nbsp;long&comma;&nbsp;unsigned&nbsp;int>_gfx906, 3, 69462, {12845056       1       1}, {  256     1     1}, 0, 11, 18,    200704.00,        38.00,         9.00,         0.00,         4.00,         0.00,         1.00,         0.00,       199.69,     25088.00
Cijk_Ailk_Bljk_SB_MT256x32x8_SE_APM0_AF0EM1_AF1EM1_AMAS3_ASEM1_BL1_DTL1_EPS0_FL1_GRVW1_GSU1_ISA906_IU1_K1_KLA_LPA0_LPB0_LDL1_MGWVW1_NLCA1_NLCB1_PK0_PGR0_PLR1_RK0_SU32_SNLL0_TT8_4_USFGRO1_VAW1_VW4_WG32_8_1_WGM8_gfx906, 4, 69462, {  12544      32       1}, {  256     1     1}, 9216, 62, 98,      6272.00,      8299.00,      1080.10,       288.00,        35.00,         8.00,         0.00,         0.00,     26410.56,     25088.00
transpose_CNHW2NCHW_opt_gfx906, 5, 69462, {  50176       1       1}, {  256     1     1}, 0, 22, 46,       784.00,       159.00,        74.00,         0.00,         3.00,         0.00,       128.00,         0.00,     25193.69,     25088.00
sp3AsmConvRxSU_gfx906, 6, 69462, {  32768       1       1}, {  512     1     1}, 65536, 126, 101,       512.00,    467002.98,     66479.27,     25122.00,         3.00,       400.00,         0.00,         0.00,    186566.81,     27603.06
gcnAsmConv1x1U_gfx906, 7, 69462, {    256      32      22}, {  128     1     1}, 0, 124, 91,      2816.00,     24787.00,      7826.00,       768.00,      2051.00,        96.00,         0.00,         0.00,     11751.69,     25807.75
MIOpenConv1x1_gfx906, 8, 69462, { 802816       1       1}, {   64     1     1}, 0, 44, 103,     12544.00,      4324.00,        54.00,         0.00,       515.00,         0.00,       272.00,         0.00,      8093.06,     26781.81
gcnAsmConv1x1U_gfx906, 9, 69462, {    256      32      22}, {  128     1     1}, 0, 124, 91,      2816.00,     24787.00,      7826.00,       768.00,      2051.00,        96.00,         0.00,         0.00,     11405.19,     25833.56
gcnAsmConv1x1U_gfx906, 10, 69462, {    256      32      22}, {  128     1     1}, 0, 124, 91,      2816.00,     24787.00,      7826.00,       768.00,      2051.00,        96.00,         0.00,         0.00,     11359.25,     25863.47
gcnAsmConv1x1U_gfx906, 11, 69462, {    256      32      22}, {  128     1     1}, 0, 124, 91,      2816.00,     24787.00,      7826.00,       768.00,      2051.00,        96.00,         0.00,         0.00,     11307.56,     25918.97
gcnAsmConv1x1U_gfx906, 12, 69462, {    256      32      22}, {  128     1     1}, 0, 124, 91,      2816.00,     24787.00,      7826.00,       768.00,      2051.00,        96.00,         0.00,         0.00,     11569.81,     25919.94
gcnAsmConv1x1U_gfx906, 13, 69462, {    256      32      22}, {  128     1     1}, 0, 124, 91,      2816.00,     24787.00,      7826.00,       768.00,      2051.00,        96.00,         0.00,         0.00,     11356.44,     25912.75
gcnAsmConv1x1U_gfx906, 14, 69462, {    256      32      22}, {  128     1     1}, 0, 124, 91,      2816.00,     24787.00,      7826.00,       768.00,      2051.00,        96.00,         0.00,         0.00,     11519.31,     25843.34
gcnAsmConv1x1U_gfx906, 15, 69462, {    256      32      22}, {  128     1     1}, 0, 124, 91,      2816.00,     24787.00,      7826.00,       768.00,      2051.00,        96.00,         0.00,         0.00,     11537.75,     25905.84
gcnAsmConv1x1U_gfx906, 16, 69462, {    256      32      22}, {  128     1     1}, 0, 124, 91,      2816.00,     24787.00,      7826.00,       768.00,      2051.00,        96.00,         0.00,         0.00,     11492.88,     25918.34
gcnAsmConv1x1U_gfx906, 17, 69462, {    256      32      22}, {  128     1     1}, 0, 124, 91,      2816.00,     24787.00,      7826.00,       768.00,      2051.00,        96.00,         0.00,         0.00,     11734.00,     25933.94
#ProfileFileVersion=5.6
#ProfilerVersion=5.6.7262
#API=HSA
#Application=/root/MIOpen/build/bin/MIOpenDriver
#ApplicationArgs=conv -n 64 -c 1024 -H 14 -W 14 -k 256 -y 1 -x 1 -p 0 -q 0 -u 1 -v 1 -l 1 -j 1 -m conv -g 1 -t 1 -F 1 -V 0
#WorkingDirectory=./bin/
#OS Version=Linux version 4.13.0-32-generic (buildd@lgw01-amd64-004) (gcc version 5.4.0 20160609 (Ubuntu 5.4.0-6ubuntu1~16.04.5)) #35~16.04.1-Ubuntu SMP Thu Jan 25 10:13:43 UTC 2018 Build 4.13.0
#DisplayName=
#ListSeparator=,
Method, ExecutionOrder, ThreadID, GlobalWorkSize, WorkGroupSize, LocalMemSize, VGPRs, SGPRs, Wavefronts, VALUInsts, SALUInsts, VFetchInsts, SFetchInsts, VWriteInsts, FlatVMemInsts, FlatLDSInsts, FetchSize, WriteSize
transpose_NCHW2CNHW_opt_gfx906, 1, 69525, {  50176       1       1}, {  256     1     1}, 0, 22, 62,       784.00,       261.00,       125.00,         0.00,         3.00,         0.00,       128.00,         0.00,     25120.75,     25441.31
Cijk_Ailk_Bljk_SB_MT128x64x16_SE_APM0_AF0EM1_AF1EM1_AMAS3_ASEM1_BL1_DTL0_EPS1_FL1_GRVW4_GSU1_ISA906_IU1_K1_KLA_LPA0_LPB0_LDL1_MGWVW1_NLCA1_NLCB1_PK0_PGR1_PLR1_RK0_SU32_SNLL0_TT4_8_USFGRO0_VAW1_VW4_WG32_8_1_WGM8_gfx906, 2, 69525, {  25088       4       1}, {  256     1     1}, 28672, 76, 98,      1568.00,     32914.00,      1435.52,       192.00,        35.00,         8.00,         0.00,         0.00,     26728.00,      6272.00
(anonymous&nbsp;namespace)::hip_fill_n<256u&comma;&nbsp;unsigned&nbsp;int*&comma;&nbsp;unsigned&nbsp;long&comma;&nbsp;unsigned&nbsp;int>_gfx906, 3, 69525, {3211264       1       1}, {  256     1     1}, 0, 11, 18,     50176.00,        38.00,         9.00,         0.00,         4.00,         0.00,         1.00,         0.00,        54.19,      6272.00
Cijk_Ailk_Bljk_SB_MT128x64x16_SE_APM0_AF0EM1_AF1EM1_AMAS3_ASEM1_BL1_DTL0_EPS1_FL1_GRVW4_GSU1_ISA906_IU1_K1_KLA_LPA0_LPB0_LDL1_MGWVW1_NLCA1_NLCB1_PK0_PGR1_PLR1_RK0_SU32_SNLL0_TT4_8_USFGRO0_VAW1_VW4_WG32_8_1_WGM8_gfx906, 4, 69525, {  25088       4       1}, {  256     1     1}, 28672, 76, 98,      1568.00,     32914.00,      1435.52,       192.00,        35.00,         8.00,         0.00,         0.00,     26790.06,      6272.00
transpose_CNHW2NCHW_opt_gfx906, 5, 69525, {  12544      64       1}, {  256     1     1}, 0, 11, 13,     12544.00,        33.00,         7.00,         0.00,         3.00,         0.00,         3.00,         0.00,      6327.69,      6272.00
sp3AsmConvRxSU_gfx906, 6, 69525, {  32768       1       1}, {  512     1     1}, 65536, 126, 101,       512.00,    490366.93,     66934.65,     26658.00,         3.00,       112.00,         0.00,         0.00,    224343.50,      6876.25
gcnAsmConv1x1U_gfx906, 7, 69525, {    512       2      64}, {  512     1     1}, 0, 84, 91,      1024.00,     65683.00,     22386.00,      2048.00,      8195.00,        64.00,         0.00,         0.00,     47516.25,      6272.31
MIOpenConv1x1_gfx906, 8, 69525, { 200704       1       1}, {   64     1     1}, 0, 44, 103,      3136.00,     17092.00,       151.00,         0.00,      2051.00,         0.00,      1040.00,         0.00,    183744.69,      6763.75
gcnAsmConv1x1U_gfx906, 9, 69525, {    512       2      64}, {  512     1     1}, 0, 84, 91,      1024.00,     65683.00,     22386.00,      2048.00,      8195.00,        64.00,         0.00,         0.00,     46848.25,      6272.00
gcnAsmConv1x1U_gfx906, 10, 69525, {    512       2      64}, {  512     1     1}, 0, 84, 91,      1024.00,     65683.00,     22386.00,      2048.00,      8195.00,        64.00,         0.00,         0.00,     47257.94,      6272.06
gcnAsmConv1x1U_gfx906, 11, 69525, {    512       2      64}, {  512     1     1}, 0, 84, 91,      1024.00,     65683.00,     22386.00,      2048.00,      8195.00,        64.00,         0.00,         0.00,     47835.06,      6272.00
gcnAsmConv1x1U_gfx906, 12, 69525, {    512       2      64}, {  512     1     1}, 0, 84, 91,      1024.00,     65683.00,     22386.00,      2048.00,      8195.00,        64.00,         0.00,         0.00,     47382.56,      6272.00
gcnAsmConv1x1U_gfx906, 13, 69525, {    512       2      64}, {  512     1     1}, 0, 84, 91,      1024.00,     65683.00,     22386.00,      2048.00,      8195.00,        64.00,         0.00,         0.00,     46915.12,      6272.00
gcnAsmConv1x1U_gfx906, 14, 69525, {    512       2      64}, {  512     1     1}, 0, 84, 91,      1024.00,     65683.00,     22386.00,      2048.00,      8195.00,        64.00,         0.00,         0.00,     46817.12,      6272.06
gcnAsmConv1x1U_gfx906, 15, 69525, {    512       2      64}, {  512     1     1}, 0, 84, 91,      1024.00,     65683.00,     22386.00,      2048.00,      8195.00,        64.00,         0.00,         0.00,     47433.38,      6272.19
gcnAsmConv1x1U_gfx906, 16, 69525, {    512       2      64}, {  512     1     1}, 0, 84, 91,      1024.00,     65683.00,     22386.00,      2048.00,      8195.00,        64.00,         0.00,         0.00,     47084.88,      6272.00
gcnAsmConv1x1U_gfx906, 17, 69525, {    512       2      64}, {  512     1     1}, 0, 84, 91,      1024.00,     65683.00,     22386.00,      2048.00,      8195.00,        64.00,         0.00,         0.00,     47168.50,      6272.00
#ProfileFileVersion=5.6
#ProfilerVersion=5.6.7262
#API=HSA
#Application=/root/MIOpen/build/bin/MIOpenDriver
#ApplicationArgs=conv -n 64 -c 256 -H 14 -W 14 -k 256 -y 3 -x 3 -p 1 -q 1 -u 1 -v 1 -l 1 -j 1 -m conv -g 1 -t 1 -F 1 -V 0
#WorkingDirectory=./bin/
#OS Version=Linux version 4.13.0-32-generic (buildd@lgw01-amd64-004) (gcc version 5.4.0 20160609 (Ubuntu 5.4.0-6ubuntu1~16.04.5)) #35~16.04.1-Ubuntu SMP Thu Jan 25 10:13:43 UTC 2018 Build 4.13.0
#DisplayName=
#ListSeparator=,
Method, ExecutionOrder, ThreadID, GlobalWorkSize, WorkGroupSize, LocalMemSize, VGPRs, SGPRs, Wavefronts, VALUInsts, SALUInsts, VFetchInsts, SFetchInsts, VWriteInsts, FlatVMemInsts, FlatLDSInsts, FetchSize, WriteSize
sp3AsmConv3x3F_gfx906, 1, 69582, {  32768       1       1}, {  512     1     1}, 65536, 127, 89,       512.00,    124201.93,     13332.21,      6690.00,         1.00,       112.00,         0.00,         0.00,     50819.12,      6592.16
sp3AsmConv3x3F_gfx906, 2, 69582, {  32768       1       1}, {  512     1     1}, 65536, 127, 89,       512.00,    124238.00,     13371.79,      6690.00,         1.00,       112.00,         0.00,         0.00,     50821.81,      6595.09
sp3AsmConv3x3F_gfx906, 3, 69582, {  32768       1       1}, {  512     1     1}, 65536, 127, 89,       512.00,    124331.81,     13524.61,      6690.00,         1.00,       112.00,         0.00,         0.00,     50810.81,      6593.97
sp3AsmConv3x3F_gfx906, 4, 69582, {  32768       1       1}, {  512     1     1}, 65536, 127, 89,       512.00,    124234.87,     13373.53,      6690.00,         1.00,       112.00,         0.00,         0.00,     50821.00,      6594.50
sp3AsmConv3x3F_gfx906, 5, 69582, {  32768       1       1}, {  512     1     1}, 65536, 127, 89,       512.00,    124349.16,     13527.11,      6690.00,         1.00,       112.00,         0.00,         0.00,     50815.00,      6594.16
sp3AsmConv3x3F_gfx906, 6, 69582, {  32768       1       1}, {  512     1     1}, 65536, 127, 89,       512.00,    124203.95,     13330.66,      6690.00,         1.00,       112.00,         0.00,         0.00,     50807.12,      6593.75
sp3AsmConv3x3F_gfx906, 7, 69582, {  32768       1       1}, {  512     1     1}, 65536, 127, 89,       512.00,    124316.72,     13490.56,      6690.00,         1.00,       112.00,         0.00,         0.00,     50815.62,      6594.88
sp3AsmConv3x3F_gfx906, 8, 69582, {  32768       1       1}, {  512     1     1}, 65536, 127, 89,       512.00,    124345.22,     13528.27,      6690.00,         1.00,       112.00,         0.00,         0.00,     50815.25,      6593.56
sp3AsmConv3x3F_gfx906, 9, 69582, {  32768       1       1}, {  512     1     1}, 65536, 127, 89,       512.00,    124254.86,     13371.40,      6690.00,         1.00,       112.00,         0.00,         0.00,     50812.62,      6593.47
sp3AsmConv3x3F_gfx906, 10, 69582, {  32768       1       1}, {  512     1     1}, 65536, 127, 89,       512.00,    124272.69,     13436.09,      6690.00,         1.00,       112.00,         0.00,         0.00,     50808.19,      6595.00
#ProfileFileVersion=5.6
#ProfilerVersion=5.6.7262
#API=HSA
#Application=/root/MIOpen/build/bin/MIOpenDriver
#ApplicationArgs=conv -n 64 -c 256 -H 14 -W 14 -k 1024 -y 1 -x 1 -p 0 -q 0 -u 1 -v 1 -l 1 -j 1 -m conv -g 1 -t 1 -F 1 -V 0
#WorkingDirectory=./bin/
#OS Version=Linux version 4.13.0-32-generic (buildd@lgw01-amd64-004) (gcc version 5.4.0 20160609 (Ubuntu 5.4.0-6ubuntu1~16.04.5)) #35~16.04.1-Ubuntu SMP Thu Jan 25 10:13:43 UTC 2018 Build 4.13.0
#DisplayName=
#ListSeparator=,
Method, ExecutionOrder, ThreadID, GlobalWorkSize, WorkGroupSize, LocalMemSize, VGPRs, SGPRs, Wavefronts, VALUInsts, SALUInsts, VFetchInsts, SFetchInsts, VWriteInsts, FlatVMemInsts, FlatLDSInsts, FetchSize, WriteSize
transpose_NCHW2CNHW_opt_gfx906, 1, 69614, {  12544      64       1}, {  256     1     1}, 0, 12, 12,     12544.00,        34.00,         6.00,         0.00,         3.00,         0.00,         3.00,         0.00,      6332.88,      6299.00
Cijk_Ailk_Bljk_SB_MT256x32x8_SE_APM0_AF0EM1_AF1EM1_AMAS3_ASEM1_BL1_DTL1_EPS0_FL1_GRVW1_GSU1_ISA906_IU1_K1_KLA_LPA0_LPB0_LDL1_MGWVW1_NLCA1_NLCB1_PK0_PGR0_PLR1_RK0_SU32_SNLL0_TT8_4_USFGRO1_VAW1_VW4_WG32_8_1_WGM8_gfx906, 2, 69614, {  12544      32       1}, {  256     1     1}, 9216, 62, 98,      6272.00,      8299.00,      1080.10,       288.00,        35.00,         8.00,         0.00,         0.00,     26355.25,     25088.00
